trans_id,lang,translation
市立広島特別支援学校,zh-tw,市立支援學校
広商入口,ja,広商入口
広商入口,ja-Hrkt,ひろしょういりぐち
広商入口,en,Hirosho-iriguchi
広商入口,ko,히로쇼 이리구치
広商入口,zh-cn,广商入口
広商入口,zh-tw,廣商入口
広電本社前,ja,広電本社前
広電本社前,ja-Hrkt,ひろでんほんしゃまえ
広電本社前,en,"Hiroden-honsha-mae(Hiroshima Electric Railway Co., Ltd.)"
広電本社前,ko,히로덴혼샤 마에
広電本社前,zh-cn,广岛电铁总公司前
広電本社前,zh-tw,廣島電鐵總公司前
福木小学校前,ja,福木小学校前
福木小学校前,ja-Hrkt,ふくぎしょうがっこうまえ
福木小学校前,en,Fukuki Shogakko-mae (Fukuki Elementary School)
福木小学校前,ko,후쿠키 초등학교
福木小学校前,zh-cn,福木小学前
福木小学校前,zh-tw,福木小學前
日赤病院西,ja,日赤病院西
日赤病院西,ja-Hrkt,にっせきびょういんにし
日赤病院西,en,Nisseki Byoin-nishi (Red Cross Hospital West)
日赤病院西,ko,일본적십자 병원
日赤病院西,zh-cn,日赤医院西
日赤病院西,zh-tw,日赤醫院西
福島町,ja,福島町
福島町,ja-Hrkt,ふくしまちょう
福島町,en,Fukushimacho
福島町,ko,후쿠시마초
福島町,zh-cn,福岛町
福島町,zh-tw,福島町
福田,ja,福田
福田,ja-Hrkt,ふくだ
福田,en,Fukuda
福田,ko,후쿠다
福田,zh-cn,福田
福田,zh-tw,福田
グランドプリンスホテル広島,ja,グランドプリンスホテル広島
グランドプリンスホテル広島,ja-Hrkt,ぐらんどぷりんすほてるひろしま
グランドプリンスホテル広島,en,Grand Prince Hotel Hiroshima
グランドプリンスホテル広島,ko,그랜드 프린스 호텔 히로시마
グランドプリンスホテル広島,zh-cn,广岛格兰王子大饭店
グランドプリンスホテル広島,zh-tw,廣島格蘭王子大飯店
ベイシティ宇品,ja,ベイシティ宇品
ベイシティ宇品,ja-Hrkt,べいしてぃうじな
ベイシティ宇品,en,Bay City Ujina
ベイシティ宇品,ko,베이 시티 우지나
ベイシティ宇品,zh-cn,Bay City宇品
ベイシティ宇品,zh-tw,Bay City宇品
平和記念公園,ja,平和記念公園
平和記念公園,ja-Hrkt,へいわきねんこうえん
平和記念公園,en,Peace Memorial Park
平和記念公園,ko,평화 기념 공원
平和記念公園,zh-cn,和平记念公园
平和記念公園,zh-tw,和平記念公園
戸坂新町二丁目,ja,戸坂新町二丁目
戸坂新町二丁目,ja-Hrkt,へさかしんまちにちょうめ
戸坂新町二丁目,en,Hesaka-shinmachi-nichome (Hesaka-shinmachi 2)
戸坂新町二丁目,ko,헤사카 신마치 2초메
戸坂新町二丁目,zh-cn,户坂新町2丁目
戸坂新町二丁目,zh-tw,戶阪新町2丁目
戸坂東浄団地,ja,戸坂東浄団地
戸坂東浄団地,ja-Hrkt,へさかとうじょうだんち
戸坂東浄団地,en,Hesaka Tojo Danchi
戸坂東浄団地,ko,도자카 히가시 정단지
戸坂東浄団地,zh-cn,东坂东城住宅区
戸坂東浄団地,zh-tw,東坂東城住宅區
別院前,ja,別院前
別院前,ja-Hrkt,べついんまえ
別院前,en,Betsuin-mae
別院前,ko,베쓰인 마에
別院前,zh-cn,别院前
別院前,zh-tw,別院前
放送会館前,ja,放送会館前
放送会館前,ja-Hrkt,ほうそうかいかんまえ
放送会館前,en,Hoso Kaikan-mae (Broadcasting Hall)
放送会館前,ko,방송회관
放送会館前,zh-cn,放送会馆前
放送会館前,zh-tw,放送會館前
万休寺前,ja,万休寺前
万休寺前,ja-Hrkt,まんきゅうじまえ
万休寺前,en,Mankyuji-mae (Mankyuji Temple)
万休寺前,ko,만큐지 절
万休寺前,zh-cn,万休寺前
万休寺前,zh-tw,萬休寺前
三篠北町,ja,三篠北町
三篠北町,ja-Hrkt,みささきたまち
三篠北町,en,Misasa-kitamachi
三篠北町,ko,미사사 키타마치
三篠北町,zh-cn,三筱北町
三篠北町,zh-tw,三筱北町
三滝駅入口,ja,三滝駅入口
三滝駅入口,ja-Hrkt,みたきえきいりぐち
三滝駅入口,en,Mitaki Sta.
三滝駅入口,ko,미타키 역
三滝駅入口,zh-cn,三泷站入口
三滝駅入口,zh-tw,三瀧站入口
三滝大橋,ja,三滝大橋
三滝大橋,ja-Hrkt,みたきおおはし
三滝大橋,en,Mitaki-ohashi
三滝大橋,ko,미타키 오하시
三滝大橋,zh-cn,三泷大桥
三滝大橋,zh-tw,三瀧大橋
三滝観音,ja,三滝観音
三滝観音,ja-Hrkt,みたきかんのん
三滝観音,en,Mitaki Kannon
三滝観音,ko,미타키 칸논
三滝観音,zh-cn,三泷观音
三滝観音,zh-tw,三瀧觀音
三滝町,ja,三滝町
三滝町,ja-Hrkt,みたきちょう
三滝町,en,Mitakimachi
三滝町,ko,미타키마치
三滝町,zh-cn,三泷町
三滝町,zh-tw,三瀧町
緑大橋西詰,ja,緑大橋西詰
緑大橋西詰,ja-Hrkt,みどりおおはしにしづめ
緑大橋西詰,en,Midori-ohashi-nishizume
緑大橋西詰,ko,미도리 오하시 니시즈메
緑大橋西詰,zh-cn,绿大桥西诘
緑大橋西詰,zh-tw,綠大橋西詰
翠２丁目,ja,翠２丁目
翠２丁目,ja-Hrkt,みどりにちょうめ
翠２丁目,en,Midori-nichome (Midori 2)
翠２丁目,ko,미도리 2초메
翠２丁目,zh-cn,翠2丁目
翠２丁目,zh-tw,翠2丁目
南千田西町,ja,南千田西町
南千田西町,ja-Hrkt,みなみせんだにしまち
南千田西町,en,Minami-senda-nishimachi
南千田西町,ko,미나미센다 니시마치
南千田西町,zh-cn,南千田西町
南千田西町,zh-tw,南千田西町
南鷹ノ橋,ja,南鷹ノ橋
南鷹ノ橋,ja-Hrkt,みなみたかのはし
南鷹ノ橋,en,Minami-takanobashi
南鷹ノ橋,ko,미나미타카노바시
南鷹ノ橋,zh-cn,南鹰之桥
南鷹ノ橋,zh-tw,南鷹之橋
皆実町四丁目,ja,皆実町四丁目
皆実町四丁目,ja-Hrkt,みなみまちよんちょうめ
皆実町四丁目,en,Minamimachi-yonchome (Minamimachi 4)
皆実町四丁目,ko,미나미마치 4초메
皆実町四丁目,zh-cn,皆实町4丁目
皆実町四丁目,zh-tw,皆實町4丁目
皆実町五丁目,ja,皆実町五丁目
皆実町五丁目,ja-Hrkt,みなみまちごちょうめ
皆実町五丁目,en,Minamimachi-gochome (Minamimachi 5)
皆実町五丁目,ko,미나미마치 5초메
皆実町五丁目,zh-cn,皆实町5丁目
皆実町五丁目,zh-tw,皆實町5丁目
南吉島,ja,南吉島
南吉島,ja-Hrkt,みなみよしじま
南吉島,en,Minami-yoshijima
南吉島,ko,미나미요시지마
南吉島,zh-cn,南吉岛
南吉島,zh-tw,南吉島
都町,ja,都町
都町,ja-Hrkt,みやこまち
都町,en,Miyakomachi
都町,ko,미야코마치
都町,zh-cn,都町
都町,zh-tw,都町
御幸一丁目,ja,御幸一丁目
御幸一丁目,ja-Hrkt,みゆきいっちょうめ
御幸一丁目,en,Miyuki-itchome (Miyuki 1)
御幸一丁目,ko,미유키 1초메
御幸一丁目,zh-cn,御幸1丁目
御幸一丁目,zh-tw,禦幸1丁目
御幸二丁目,ja,御幸二丁目
御幸二丁目,ja-Hrkt,みゆきにちょうめ
御幸二丁目,en,Miyuki-nichome (Miyuki 2)
御幸二丁目,ko,미유키 2초메
御幸二丁目,zh-cn,御幸2丁目
御幸二丁目,zh-tw,禦幸2丁目
御幸二丁目南,ja,御幸二丁目南
御幸二丁目南,ja-Hrkt,みゆきにちょうめみなみ
御幸二丁目南,en,Miyuki-nichome-minami (Miyuki 2 South)
御幸二丁目南,ko,미유키 2초메 미나미
御幸二丁目南,zh-cn,御幸2丁目南
御幸二丁目南,zh-tw,禦幸2丁目南
御幸三丁目,ja,御幸三丁目
御幸三丁目,ja-Hrkt,みゆきさんちょうめ
御幸三丁目,en,Miyuki-sanchome (Miyuki 3)
御幸三丁目,ko,미유키 3초메
御幸三丁目,zh-cn,御幸3丁目
御幸三丁目,zh-tw,禦幸3丁目
御幸四丁目,ja,御幸四丁目
御幸四丁目,ja-Hrkt,みゆきよんちょうめ
御幸四丁目,en,Miyuki-yonchome (Miyuki 4)
御幸四丁目,ko,미유키 4초메
御幸四丁目,zh-cn,御幸4丁目
御幸四丁目,zh-tw,禦幸4丁目
御幸五丁目,ja,御幸五丁目
御幸五丁目,ja-Hrkt,みゆきごちょうめ
御幸五丁目,en,Miyuki-gochome (Miyuki 5)
御幸五丁目,ko,미유키 5초메
御幸五丁目,zh-cn,御幸5丁目
御幸五丁目,zh-tw,禦幸5丁目
御幸松,ja,御幸松
御幸松,ja-Hrkt,みゆきまつ
御幸松,en,Miyukimatsu
御幸松,ko,미유키마쓰
御幸松,zh-cn,御幸松
御幸松,zh-tw,禦幸松
元宇品北,ja,元宇品北
元宇品北,ja-Hrkt,もとうじなきた
元宇品北,en,Motoujina-kita
元宇品北,ko,모토우지나 키타
元宇品北,zh-cn,元宇品北
元宇品北,zh-tw,元宇品北
元宇品,ja,元宇品
元宇品,ja-Hrkt,もとうじな
元宇品,en,Motoujina
元宇品,ko,모토우지나
元宇品,zh-cn,元宇品
元宇品,zh-tw,元宇品
元宇品口,ja,元宇品口
元宇品口,ja-Hrkt,もとうじなぐち
元宇品口,en,Motoujina-guchi
元宇品口,ko,모토우지나 구치
元宇品口,zh-cn,元宇品口
元宇品口,zh-tw,元宇品口
元宇品小学校下,ja,元宇品小学校下
元宇品小学校下,ja-Hrkt,もとうじなしょうがっこうした
元宇品小学校下,en,Motoujina Shogakko-shita (Motoujina Elementary School)
元宇品小学校下,ko,모토우지나 초등학교
元宇品小学校下,zh-cn,元宇品小学下
元宇品小学校下,zh-tw,元宇品小學下
基町小学校前,ja,基町小学校前
基町小学校前,ja-Hrkt,もとまちしょうがっこうまえ
基町小学校前,en,Motomachi Elementary School mae
基町小学校前,ko,모토마치 초등학교 앞
基町小学校前,zh-cn,元町小学校前
基町小学校前,zh-tw,元町小學校前
基町ショッピングセンター前,ja,基町ショッピングセンター前
基町ショッピングセンター前,ja-Hrkt,もとまちしょっぴんぐせんたーまえ
基町ショッピングセンター前,en,Motomachi Shopping Center mae
基町ショッピングセンター前,ko,모토마치 쇼핑 센터마에
基町ショッピングセンター前,zh-cn,基町购物中心前
基町ショッピングセンター前,zh-tw,基町購物中心前
矢賀四丁目,ja,矢賀四丁目
矢賀四丁目,ja-Hrkt,やがよんちょうめ
矢賀四丁目,en,Yaga-yonchome (Yaga 4)
矢賀四丁目,ko,야가 4초메
矢賀四丁目,zh-cn,矢贺4丁目
矢賀四丁目,zh-tw,矢賀4丁目
洋光台団地入口,ja,洋光台団地入口
洋光台団地入口,ja-Hrkt,ようこうだいだんちいりぐち
洋光台団地入口,en,Yokodai Danchi Iriguchi
洋光台団地入口,ko,요코다이 단지 입구
洋光台団地入口,zh-cn,洋光台团地入口
洋光台団地入口,zh-tw,洋光臺團地入口
洋光台団地北,ja,洋光台団地北
洋光台団地北,ja-Hrkt,ようこうだいだんちきた
洋光台団地北,en,Yokodai Danchi North
洋光台団地北,ko,요코다이 단지 북
洋光台団地北,zh-cn,洋光台团地北
洋光台団地北,zh-tw,洋光臺團地北
洋光台団地,ja,洋光台団地
洋光台団地,ja-Hrkt,ようこうだいだんち
洋光台団地,en,Yokodai Danchi
洋光台団地,ko,요코다이 단치
洋光台団地,zh-cn,洋光台团地
洋光台団地,zh-tw,洋光臺團地
洋光台団地中,ja,洋光台団地中
洋光台団地中,ja-Hrkt,ようこうだいだんちなか
洋光台団地中,en,Yokodai Danchi Naka
洋光台団地中,ko,요코다이 단지 중
洋光台団地中,zh-cn,洋光台团地中
洋光台団地中,zh-tw,洋光臺團地中
横見谷,ja,横見谷
横見谷,ja-Hrkt,よこみだに
横見谷,en,Yokomidani
横見谷,ko,요코미다니
横見谷,zh-cn,横见谷
横見谷,zh-tw,橫見谷
吉島一丁目,ja,吉島一丁目
吉島一丁目,ja-Hrkt,よしじまいっちょうめ
吉島一丁目,en,Yoshijima-itchome (Yoshijima 1)
吉島一丁目,ko,요시지마 1초메
吉島一丁目,zh-cn,吉岛1丁目
吉島一丁目,zh-tw,吉島1丁目
吉島二丁目,ja,吉島二丁目
吉島二丁目,ja-Hrkt,よしじまにちょうめ
吉島二丁目,en,Yoshijima-nichome (Yoshijima 2)
吉島二丁目,ko,요시지마 2초메
吉島二丁目,zh-cn,吉岛2丁目
吉島二丁目,zh-tw,吉島2丁目
吉島営業所,ja,吉島営業所
吉島営業所,ja-Hrkt,よしじまえいぎょうしょ
吉島営業所,en,Yoshijima Eigyosho
吉島営業所,ko,요시지마 영업소
吉島営業所,zh-cn,吉岛营业所
吉島営業所,zh-tw,吉島營業所
吉島町,ja,吉島町
吉島町,ja-Hrkt,よしじまちょう
吉島町,en,Yoshijimacho
吉島町,ko,요시지마초
吉島町,zh-cn,吉岛町
吉島町,zh-tw,吉島町
吉島西,ja,吉島西
吉島西,ja-Hrkt,よしじまにし
吉島西,en,Yoshijima-nishi
吉島西,ko,요시지마 니시
吉島西,zh-cn,吉岛西
吉島西,zh-tw,吉島西
吉島東,ja,吉島東
吉島東,ja-Hrkt,よしじまひがし
吉島東,en,Yoshijima-higashi
吉島東,ko,요시지마 히가시
吉島東,zh-cn,吉岛东
吉島東,zh-tw,吉島東
吉島病院,ja,吉島病院
吉島病院,ja-Hrkt,よしじまびょういん
吉島病院,en,Yoshijima Byoin (Yoshijima Hospital)
吉島病院,ko,요시지마 병원
吉島病院,zh-cn,吉岛医院
吉島病院,zh-tw,吉島醫院
吉島アパート前,ja,吉島アパート前
吉島アパート前,ja-Hrkt,よしじまあぱーとまえ
吉島アパート前,en,Yoshijima Apart-mae
吉島アパート前,ko,요시지마 아파트 마에
吉島アパート前,zh-cn,吉岛公寓前
吉島アパート前,zh-tw,吉島公寓前
吉島病院入口,ja,吉島病院入口
吉島病院入口,ja-Hrkt,よしじまびょういんいりぐち
吉島病院入口,en,Yoshijima Byoin-iriguchi (Yoshijima Hospital Entrance)
吉島病院入口,ko,요시지마 병원
吉島病院入口,zh-cn,吉岛医院入口
吉島病院入口,zh-tw,吉島醫院入口
広島南特別支援学校前,ja,広島南特別支援学校前
広島南特別支援学校前,ja-Hrkt,ひろしまみなみとくべつしえんがっこうまえ
広島南特別支援学校前,en,Hiroshima-minami Tokubetsu Shiengakko-mae (Hiroshima-minami Special Needs School)
広島南特別支援学校前,ko,히로시마 미나미 특별지원학교
広島南特別支援学校前,zh-cn,广岛南特别支援学校前
広島南特別支援学校前,zh-tw,廣島南特別支援學校前
ＬＥＣＴ,ja,ＬＥＣＴ
ＬＥＣＴ,ja-Hrkt,れくと
ＬＥＣＴ,en,LECT
ＬＥＣＴ,ko,LECT
ＬＥＣＴ,zh-cn,LECT
ＬＥＣＴ,zh-tw,LECT
翠町第二公園前,ja,翠町第二公園前
翠町第二公園前,ja-Hrkt,みどりまちだいにこうえんまえ
翠町第二公園前,en,Midorimachi Daini Koen-mae (Midorimachi Daini Park)
翠町第二公園前,ko,미도리마치 다이니 공원
翠町第二公園前,zh-cn,翠町第二公园前
翠町第二公園前,zh-tw,翠町第二公園前
宇品海岸三丁目,ja,宇品海岸三丁目
宇品海岸三丁目,ja-Hrkt,うじなかいがんさんちょうめ
宇品海岸三丁目,en,Ujina-kaigan-sanchome(Ujina-kaigan 3)
宇品海岸三丁目,ko,우지나 카이간 3초메
宇品海岸三丁目,zh-cn,宇品海岸丁目
宇品海岸三丁目,zh-tw,宇品海岸丁目
港湾合同庁舎前,ja,港湾合同庁舎前
港湾合同庁舎前,ja-Hrkt,こうわんごうどうちょうしゃまえ
港湾合同庁舎前,en,Kowan Godochosha-mae(Port Joint Government Building)
港湾合同庁舎前,ko,항만 합동청사
港湾合同庁舎前,zh-cn,港湾合同厅舍前
港湾合同庁舎前,zh-tw,港灣合同廳舍前
競輪場前,ja,競輪場前
競輪場前,ja-Hrkt,けいりんじょうまえ
競輪場前,en,Keirinjo-mae(Hiroshima  Velodrome)
競輪場前,ko,게이린조마에
競輪場前,zh-cn,竞轮场前
競輪場前,zh-tw,競輪場前
宇品東五丁目,ja,宇品東五丁目
宇品東五丁目,ja-Hrkt,うじなひがしごちょうめ
宇品東五丁目,en,Ujina-higashii-gochome (Ujina-higashi 5)
宇品東五丁目,ko,우지나 히가시 5초메
宇品東五丁目,zh-cn,宇品东五丁目
宇品東五丁目,zh-tw,宇品東五丁目
宇品東一丁目,ja,宇品東一丁目
宇品東一丁目,ja-Hrkt,うじなひがしいっちょうめ
宇品東一丁目,en,Ujina-higashii-itchome (Ujina-higashi 1)
宇品東一丁目,ko,우지나 히가시 1초메
宇品東一丁目,zh-cn,宇品东一丁目
宇品東一丁目,zh-tw,宇品東一丁目
旭二丁目,ja,旭二丁目
旭二丁目,ja-Hrkt,あさひにちょうめ
旭二丁目,en,Asahi-nichome (Asahi 2)
旭二丁目,ko,아사히 2초메
旭二丁目,zh-cn,旭二丁目
旭二丁目,zh-tw,旭二丁目
エディオンピースウイング広島,ja,エディオンピースウイング広島
エディオンピースウイング広島,ja-Hrkt,えでぃおんぴーすういんぐひろしま
広島港湾振興事務所,ja,広島港湾振興事務所
広島港湾振興事務所,ja-Hrkt,ひろしまこうわんしんこうじむしょ
